date,new_cases,recoveries,in_icu,death,text,source_url
2020-09-30,162,111,23,8,"اللجنة المشتركة لرصد و متابعة تفشي وباء كورونا covid-19
حصيلة وباء كورونا كوفيد-19 ليوم الأربعاء 30 سبتمبر 2020 و هي
 🔴 162 حالة جديدة 
 🔴 111 حالة تماثلت للشفاء 
 🔴 23 مريض متواجدون في العناية المركزة
 🔴 08 وفيات. https://t.co/d2SQPdDAgf",https://twitter.com/Sante_Gouv_dz/status/1311351341781004289
2020-10-01,160,108,23,7,"اللجنة المشتركة لرصد و متابعة تفشي وباء كورونا covid-19
حصيلة وباء كورونا كوفيد-19 ليوم الخميس 01 اكتوبر 2020 و
🔴 160 حالة جديدة 
🔴 108 حالة تماثلت للشفاء 
🔴 23 مريض متواجدون في العناية المركزة
🔴 07 وفيات. https://t.co/GQ52LJu1nm",https://twitter.com/Sante_Gouv_dz/status/1311705914014130178
2020-10-02,157,103,23,8,"اللجنة المشتركة لرصد و متابعة تفشي وباء كورونا covid-19
حصيلة وباء كورونا كوفيد-19 ليوم الجمعة 02 اكتوبر 2020 و هي
🔴 157 حالة جديدة 
🔴 103 حالة تماثلت للشفاء 
🔴 23 مريض متواجدون في العناية المركزة
🔴 08 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1312107249850957825
2020-10-03,148,97,25,7,"اللجنة المشتركة لرصد و متابعة تفشي وباء كورونا covid-19
حصيلة وباء كورونا كوفيد-19 ليوم السبت 03 اكتوبر 2020 و هي
🔴 148 حالة جديدة 
🔴 97  حالة تماثلت للشفاء 
🔴 25  مريض متواجدون في العناية المركزة
🔴 07 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1312456092564168704
2020-10-04,141,96,21,4,"اليوم الأحد 04 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة 
المؤشرات العامة هي كما يلي:
• 141 حالة جديدة 
• 96 حالة تماثلت للشفاء
• 21 مريض متواجدون في العناية المركزة
• 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1312816598617653251
2020-10-05,134,94,22,8,"اليوم الإثنين 05 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة
* المؤشرات العامة هي كما يلي:
• 134 حالة جديدة 
• 94 حالة تماثلت للشفاء
• 22 مريض متواجدون في العناية المركزة
• 08 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1313178319114981377
2020-10-07,121,94,31,6,"اليوم الأربعاء 07 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .
* المؤشرات العامة هي كما يلي:
• 121 حالة جديدة 
• 94 حالة تماثلت للشفاء
• 31 مريض متواجدون في العناية المركزة
• 06 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1313922370093146112
2020-10-08,138,101,30,4,"اليوم الخميس 08 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.
المؤشرات العامة هي كما يلي:
• 138 حالة جديدة 
• 101 حالة تماثلت للشفاء
• 30 مريض متواجدون في العناية المركزة
• 04 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1314262035652321282
2020-10-09,146,109,31,6,"اليوم الجمعة 09 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

* المؤشرات العامة هي كما يلي:
• 146 حالة جديدة 
• 109 حالة تماثلت للشفاء
• 31 مريض متواجدون في العناية المركزة
• 06 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1314631502974550016
2020-10-10,136,103,31,6,"اليوم السبت 10 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة  .

* المؤشرات العامة هي كما يلي:
• 136 حالة جديدة 
• 103 حالة تماثلت للشفاء
• 31 مريض متواجدون في العناية المركزة
• 06 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1314981998906269696
2020-10-11,132,104,28,6,"اليوم الأحد 11 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

* المؤشرات العامة هي كما يلي:
• 132 حالة جديدة 
• 104 حالة تماثلت للشفاء
• 28 مريض متواجدون في العناية المركزة
• 06 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1315356870052392960
2020-10-12,153,108,35,8,"اليوم الإثنين 12 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
• 153 حالة جديدة 
• 108 حالة تماثلت للشفاء
• 35 مريض متواجدون في العناية المركزة
• 08 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1315727672023158785
2020-10-13,174,110,38,9,"اليوم الثلاثاء 13 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
• 174 حالة جديدة 
• 110 حالة تماثلت للشفاء
• 38 مريض متواجدون في العناية المركزة
• 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1316103729406500865
2020-10-14,185,111,35,9,"اليوم الأربعاء 14 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

* المؤشرات العامة هي كما يلي:
• 185 حالة جديدة 
• 111 حالة تماثلت للشفاء
• 35 مريض متواجدون في العناية المركزة
• 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1316466485129289734
2020-10-15,193,127,35,9,"اليوم الخميس 15 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
• 193 حالة جديدة 
• 127 حالة تماثلت للشفاء
• 35 مريض متواجدون في العناية المركزة
• 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1317007749990043648
2020-10-17,205,115,36,5,"اليوم السبت 17 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

*المؤشرات العامة هي كما يلي:
• 205 حالة جديدة 
• 115 حالة تماثلت للشفاء
• 36 مريض متواجدون في العناية المركزة
• 05 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1317538560090787847
2020-10-18,199,117,33,10,"اليوم الأحد 18 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

المؤشرات العامة هي كما يلي:

199 حالة جديدة 
117 حالة تماثلت للشفاء
33 مريض متواجدون في العناية المركزة
10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1317859976665325568
2020-10-19,214,127,39,9,"اليوم الاثنين 19 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
• 214 حالة جديدة 
• 127 حالة تماثلت للشفاء
• 39 مريض متواجدون في العناية المركزة
• 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1318266664308428800
2020-10-20,223,131,38,8,"اليوم الثلاثاء 20 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
• 223 حالة جديدة 
• 131 حالة تماثلت للشفاء
• 38 مريض متواجدون في العناية المركزة
• 08 وفيات.
ن.",https://twitter.com/Sante_Gouv_dz/status/1318623398726164480
2020-10-21,252,136,37,7,"اليوم الأربعاء 21 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 252 حالة جديدة
· 136 حالة تماثلت للشفاء
· 37 مريض متواجدون في العناية المركزة
· 07 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1318979597724229634
2020-10-22,266,136,31,8,"اليوم الخميس 22 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
.266 حالة جديدة
· 136 حالة تماثلت للشفاء
· 31 مريض متواجدون في العناية المركزة
· 08 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1319348720002093057
2020-10-23,273,170,33,9,"اليوم 23 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة حسب الحالات المصرح عنها .

* المؤشرات العامة هي كما يلي:
• 273 حالة جديدة 
• 170 حالة تماثلت للشفاء
• 33 مريض متواجدون في العناية المركزة
• 09 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1319745324865433603
2020-10-24,250,144,29,10,"اليوم 24 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة حسب الحالات المصرح عنها .

* المؤشرات العامة هي كما يلي:
• 250 حالة جديدة 
• 144 حالة تماثلت للشفاء
• 29 مريض متواجدون في العناية المركزة
• 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1320115392795283456
2020-10-25,263,163,29,7,"اليوم الأحد 25 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة .

* المؤشرات العامة هي كما يلي:
· 263 حالة جديدة
· 163 حالة تماثلت للشفاء
· 29 مريض متواجدون في العناية المركزة
· 07 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1320409603344138243
2020-10-26,276,178,30,8,"اليوم الإثنين 26 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة  .

* المؤشرات العامة هي كما يلي:
• 276 حالة جديدة 
• 178 حالة تماثلت للشفاء
• 30 مريض متواجدون في العناية المركزة
• 08 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1320826406260137984
2020-10-28,320,191,40,10,"اليوم الأربعاء 28 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة  .

* المؤشرات العامة هي كما يلي:
• 320 حالة جديدة
• 191 حالة تماثلت للشفاء
• 40 مريض متواجدون في العناية المركزة
• 10 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1321531954907484160
2020-10-29,306,184,39,8,"اليوم  الخميس29 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

* المؤشرات العامة هي كما يلي:
• 306 حالة جديدة
• 184 حالة تماثلت للشفاء
• 39 مريض متواجدون في العناية المركزة
• 8 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1321955210776977409
2020-10-30,319,184,48,7,"اليوم الجمعة 30 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

* المؤشرات العامة هي كما يلي:
• 319 حالة جديدة 
• 184 حالة تماثلت للشفاء
• 48 مريض متواجدون في العناية المركزة
• 07 وفيات.",https://twitter.com/Sante_Gouv_dz/status/1322251523968143361
2020-10-31,291,187,44,8,"اليوم السبت 31 أكتوبر 2020، نوافيكم بالحصيلة الكاملة فيما يخص مؤشرات الترصد لوباء كوفيد-19 في الجزائر وهي حصيلة 24 ساعة الأخيرة.

* المؤشرات العامة هي كما يلي:
• 291 حالة جديدة 
• 187 حالة تماثلت للشفاء
• 44 مريض متواجدون في العناية المركزة
•08 وفيات",https://twitter.com/Sante_Gouv_dz/status/1323004252151812099
